TableName;Last_User_Seek;Last_User_Scan;Last_User_Lookup;User_Update;TotalReads
inv_tb_itemstockdtl_20170120;NULL;2025-10-22 12:20:16.813;NULL;0;6
FFB_TB_SamplingParameterDTLHistory;NULL;2025-10-22 12:16:09.047;NULL;0;6
PRS_TB_TaxWorkSheetHDRHistory;NULL;2025-10-22 12:11:04.413;NULL;0;6
INV_TB_AdjustmentItemBatchDTLHistory;NULL;2025-10-22 12:14:53.807;NULL;0;6
AGR_TB_AssessmentOfFruitSetting;NULL;2025-10-22 12:17:24.373;NULL;0;6
FFB_TB_SamplingParameterLabTestDTL;NULL;2025-10-22 12:20:57.263;NULL;0;6
AGR_TB_VarietalDetermination;NULL;2025-10-22 12:17:36.173;NULL;0;6
PRS_TB_AttendanceTaskDTLHistory;NULL;2025-10-22 12:14:45.503;NULL;13;6
ENG_TB_JobAllocationHDR;NULL;2025-10-22 12:16:34.270;NULL;0;6
NUR_TB_GrowthStageHDRHistory;NULL;2025-10-22 12:20:36.703;NULL;0;6
PRS_TB_EmployeePropertyDTLHistory;NULL;2025-10-22 12:15:46.660;NULL;0;6
AGR_TB_FertilizerChartImmatureRubberHDRHistory;NULL;2025-10-22 12:16:37.557;NULL;0;6
APAR_TB_SchedulePaymentHDR;NULL;2025-10-22 12:16:21.203;NULL;0;6
ENG_TB_MaterialReturnDirectItemDTL;NULL;2025-10-22 12:19:57.760;NULL;0;6
PRS_TB_ShiftTimingHistory;NULL;2025-10-22 12:17:28.740;NULL;0;6
AGR_TB_TestDefinitionParametersCriteriaDTLHistory;NULL;2025-10-22 12:15:12.840;NULL;0;6
WBR_TB_OP_WeighmentMateriaDTL;NULL;2025-10-22 12:16:21.057;NULL;0;6
ENG_TB_Plant;NULL;2025-10-22 12:11:20.833;NULL;0;6
BUD_TB_ExtractionRatioProductionDTL;NULL;2025-10-22 12:11:04.277;NULL;2;6
HRM_TB_EmployeePersonalTrainingDTL;NULL;2025-10-22 12:19:03.960;NULL;0;6
INV_TB_LPOAnnexureDTLHistory;NULL;2025-10-22 12:16:10.027;NULL;0;6
fwkDefaultFormatHistory;NULL;2025-10-22 12:16:37.517;NULL;0;6
SOC_CFN_TB_AccountAllocationAllDifferentNames;NULL;2025-10-22 12:14:45.740;NULL;0;6
FFB_TB_StorageTank;NULL;2025-10-22 12:10:44.987;NULL;0;6
CLC_TB_ReferralTreatmentDTL;NULL;2025-10-22 12:21:06.370;NULL;0;6
PRS_TB_DailyTransportHDRHistory;NULL;2025-10-22 12:19:05.503;NULL;0;6
FFB_TB_SamplingParameterDTL;NULL;2025-10-22 12:15:51.240;NULL;0;6
CLC_TB_AccidentHistory;NULL;2025-10-22 12:20:38.537;NULL;0;6
BUD_TB_BudgetGCDistributionHDR;NULL;2025-10-22 12:17:29.617;NULL;0;6
AGR_TB_PestDiseaseTreatmentAreaTypeInfectionLevelChemicalDTL;2025-10-11 08:29:35.243;2025-10-22 12:10:44.853;NULL;0;6
PRS_TB_ConfirmationExtendProbationEmployeeDTL;NULL;2025-10-22 12:13:20.950;NULL;0;6
fwkReceivedHistory;NULL;2025-10-22 12:13:00.977;NULL;0;6
INV_TB_AdjustmentItemBatchDTL;NULL;2025-10-22 12:14:45.470;NULL;0;6
CFN_TB_ShiftHistory;NULL;2025-10-22 12:16:26.100;NULL;0;6
AGR_TB_LatexInterpretationTableHDR;NULL;2025-10-22 12:19:12.600;NULL;0;6
sslTitlesHistory;NULL;2025-10-22 12:11:28.447;NULL;0;6
AGR_TB_DiagnosticCentre;NULL;2025-10-22 12:10:52.730;NULL;0;6
CFN_TB_EntityPropertyHistory;NULL;2025-10-22 12:14:58.880;NULL;0;6
CLC_TB_DrugShopBillHDRHistory;NULL;2025-10-22 12:11:01.100;NULL;0;6
OGR_TB_PaymentAdviceDTL;NULL;2025-10-22 12:08:48.700;NULL;0;6
CFN_TB_PartyOtherInfoDTL;NULL;2025-10-22 12:17:02.583;NULL;0;6
AGR_TB_TrialPlotHistory;NULL;2025-10-22 12:14:45.317;NULL;0;6
CLC_TB_CLCLabTestHDR;NULL;2025-10-22 12:11:20.670;NULL;0;6
BUD_TB_BudgetInputHDRHistory;NULL;2025-10-22 12:11:23.773;NULL;0;6
PRS_TB_LeaveSettingDTL;NULL;2025-10-22 12:15:09.050;NULL;0;6
CLC_TB_CLCStoreIssueReturnHDR;NULL;2025-10-22 12:19:57.640;NULL;0;6
OGR_TB_CategoryDefinitionHDR;NULL;2025-10-22 12:12:22.550;NULL;0;6
fwkStateTransitionDTL;NULL;2025-10-22 12:12:55.810;NULL;0;6
PRS_TB_EmployeePositionHistory;NULL;2025-10-22 12:15:47.553;NULL;0;6
PRS_TB_TaxWorkSheetDTLHistory;NULL;2025-10-22 12:16:30.190;NULL;0;6
PRS_TB_DeductionAnnexureHistory;NULL;2025-10-22 12:17:35.563;NULL;0;6
CLC_TB_ClinicHistory;NULL;2025-10-22 12:10:00.130;NULL;0;6
PRS_TB_TempAttendanceHDR;NULL;2025-10-22 12:14:54.270;NULL;0;6
AGR_TB_AGRTestParameter;NULL;2025-10-22 12:11:06.370;NULL;0;6
PRS_TB_PayrollProcessLogHistory;NULL;2025-10-22 12:11:16.823;NULL;0;6
CLC_TB_CauseHistory;NULL;2025-10-22 12:21:12.327;NULL;0;6
TmpBudgetSummary;NULL;2025-10-22 12:12:35.413;NULL;0;6
fwkRptColumnFormatSettingsDtl;NULL;2025-10-22 12:21:05.277;NULL;0;6
HSAP_TB_ItemAllDifferentNames;NULL;2025-10-22 12:11:14.077;NULL;0;6
CFN_TB_Shift;NULL;2025-10-22 12:16:20.693;NULL;0;6
UMIS_TB_SummarySPsExecutionLogDTLHistory;NULL;2025-10-22 12:13:19.167;NULL;0;6
WBR_TB_OP_WeighmentReferenceDocumentDTLHistory;NULL;2025-10-22 12:16:07.737;NULL;0;6
FFB_TB_TestDefinitionHDRHistory;NULL;2025-10-22 12:17:28.483;NULL;0;6
ENG_TB_SectionHistory;NULL;2025-10-22 12:19:25.690;NULL;0;6
fwkCATDevelopmentGroup;NULL;2025-10-22 12:12:59.683;NULL;0;6
CLC_TB_Accident;NULL;2025-10-22 12:20:16.790;NULL;0;6
OGR_TB_PricingSchemeHDRHistory;NULL;2025-10-22 12:19:23.837;NULL;0;6
HRM_TB_SubAreaHistory;NULL;2025-10-22 12:10:41.797;NULL;0;6
HRM_TB_InterviewPanelHDRHistory;NULL;2025-10-24 10:45:54.647;NULL;0;6
CLC_TB_DrugShopBillHDR;NULL;2025-10-22 12:10:53.157;NULL;0;6
FFB_TB_TankCalibrationHistory;NULL;2025-10-22 12:20:16.393;NULL;0;6
AGR_TB_AGRTestParameterDTLHistory;NULL;2025-10-22 12:16:11.970;NULL;0;6
ENG_TB_MachineryBreakdownHistory;NULL;2025-10-22 12:19:36.410;NULL;0;6
GAWAI_TB_RatCensus;NULL;2025-10-22 12:16:59.383;NULL;0;6
BUD_TB_GeneralWorkSheetColumnStaffSalaryDTL;NULL;2025-10-22 12:11:06.910;2025-10-15 11:25:24.383;1;6
CFN_TB_EmployeeFamilyDTLHistory;NULL;2025-10-22 12:12:06.003;NULL;0;6
sslTitles;NULL;2025-10-22 12:11:17.383;NULL;0;6
CFN_TB_RoundingHistory;NULL;2025-10-22 12:13:24.983;NULL;0;6
inv_tb_itemstockdtl_update;NULL;2025-10-22 12:08:55.200;NULL;0;6
INV_TB_ItemClassVRLHistory;NULL;2025-10-22 12:16:11.540;NULL;0;6
PRS_TB_EmployeeDeductionDTLHistory;NULL;2025-10-22 12:09:17.353;NULL;0;6
CFN_TB_AssetValueDTLHistory;NULL;2025-10-22 12:15:06.733;NULL;0;6
CFN_TB_AreaCompositionHDRHistory;NULL;2025-10-22 12:12:04.930;NULL;0;6
HRM_TB_DocumentIssueReceiptDTL;NULL;2025-10-22 12:19:27.233;NULL;0;6
CLC_TB_MedicineHistory;NULL;2025-10-22 12:14:55.777;NULL;0;6
GL_TB_PDCDTL;NULL;2025-10-22 12:17:03.920;NULL;0;6
PRS_TB_EarningHeadTRNHistory;NULL;2025-10-22 12:21:13.000;NULL;0;6
BUD_TB_AgeGroup;NULL;2025-10-22 12:11:26.753;NULL;0;6
fwkSamplesShippersHistory;NULL;2025-10-22 12:15:49.770;NULL;0;6
APAR_TB_PaymentCancellationDTL;NULL;2025-10-22 12:16:44.063;NULL;0;6
CLC_TB_BirthRegistrationDTLHistory;NULL;2025-10-22 12:17:34.087;NULL;0;6
BUD_TB_WorkSheetDefinitionExpressionDTLHistory;NULL;2025-10-22 12:10:13.207;NULL;0;6
ENG_TB_GatePassHistory;NULL;2025-10-22 12:10:49.340;NULL;0;6
FFB_TB_SubstationSamplingHDRHistory;NULL;2025-10-22 12:16:59.153;NULL;0;6
CLC_TB_DiseaseCategory;NULL;2025-10-22 12:11:11.927;NULL;0;6
FFB_TB_MachineryLogBreakdown;NULL;2025-10-22 12:16:04.453;NULL;0;6
ENG_TB_TaskSectionDTL;NULL;2025-10-22 12:16:55.877;NULL;0;6
HRM_TB_LeaveTravelAllowanceBillDTLHistory;NULL;2025-10-22 12:19:07.400;NULL;0;6
CFN_TB_OutGrowerGeographicalUnitPropertyDTLHistory;NULL;2025-10-22 12:15:06.223;NULL;0;6
HRM_TB_ResumeTrainingDTLHistory;NULL;2025-10-22 12:09:01.747;NULL;0;6
INV_TB_ItemStockClosingDTL;NULL;2025-10-22 12:12:36.190;NULL;0;6
CLC_TB_CLCAgeGroup;NULL;2025-10-22 12:11:03.740;NULL;0;6
INV_TB_GRNOfferItemDTLHistory;NULL;2025-10-22 12:11:05.790;NULL;0;6
CFN_TB_AssetAncillaryDTLHistory;NULL;2025-10-22 12:12:56.143;NULL;0;6
FFB_TB_SiloTankHistory;NULL;2025-10-22 12:13:22.263;NULL;0;6
HRM_TB_DeputationSettlementHistory;NULL;2025-10-22 12:14:49.357;NULL;0;6
CLC_TB_Disease;NULL;2025-10-22 12:16:26.790;NULL;0;6
Temp1EmployeePersonalVRL;NULL;2025-10-22 12:17:34.240;NULL;0;6
APAR_TB_ReceivableInvoiceHDRVRL;NULL;2025-10-22 12:19:01.237;NULL;0;6
tmpChkRoll3;NULL;2025-10-22 12:16:30.000;NULL;0;6
CFN_TB_EmployeeMaritalStatusHistoryDTLHistory;NULL;2025-10-22 12:13:09.643;NULL;0;6
FFB_TB_AcknowledgementHistory;NULL;2025-10-22 12:21:23.953;NULL;0;6
ENG_TB_InvoiceAdviceHDRHistory;NULL;2025-10-22 12:11:13.270;NULL;0;6
CLC_TB_CLCStockTransferReturnHDR;NULL;2025-10-22 12:12:03.793;NULL;0;6
fwkSOAFunctionExecutionTypeHistory;NULL;2025-10-22 12:19:27.090;NULL;0;6
zTemp_cfn_tb_workplace_20240510;NULL;2025-10-22 12:17:31.957;NULL;0;6
PRS_TB_TaskItemHistory;NULL;2025-10-22 12:13:24.247;NULL;0;6
CFN_TB_PartyDTL;NULL;2025-10-22 12:21:22.517;NULL;0;6
fwkEntityAttributeDetailsHistory;NULL;2025-10-22 12:11:28.473;NULL;0;6
INV_TB_ItemStockDTLHistory;NULL;2025-10-22 12:20:43.547;NULL;0;6
AGR_TB_RainfallStationHDRHistory;NULL;2025-10-22 12:21:11.417;NULL;0;6
fwkEntityAttributeDetails;NULL;2025-10-22 12:11:17.400;NULL;0;6
zTempCFN_TB_WorkPlace_20220728;NULL;2025-10-22 12:11:19.420;NULL;0;6
INV_TB_ItemStockDTL;NULL;2025-10-22 12:20:36.387;NULL;0;6
ENG_TB_InvoiceAdviceHDR;NULL;2025-10-22 12:11:08.093;NULL;0;6
ENG_TB_JobItemHistoryJobCardDTLHistory;NULL;2025-10-22 12:10:59.980;NULL;0;6
NUR_TB_IrrigationHistory;NULL;2025-10-22 12:20:16.500;NULL;0;6
fwkSamplesOrders;NULL;2025-10-22 12:16:14.697;NULL;0;6
WBR_TB_VehicleDispatchDTLHistory;NULL;2025-10-22 12:19:26.157;NULL;0;6
CLC_TB_MedicineClassHistory;NULL;2025-10-22 12:09:27.260;NULL;0;6
CFN_TB_DataImportFieldNameDTL;NULL;2025-10-22 12:16:52.993;NULL;0;6
UCNT_TB_WorkProgressHDRHistory;NULL;2025-10-22 12:13:22.640;NULL;0;6
Aaa_gl_tb_asonbalanceTemp_20210304AferFltfUpdateDontDELETE;NULL;2025-10-22 12:14:46.517;NULL;0;6
NUR_TB_SowingHDRHistory;NULL;2025-10-22 12:11:17.457;NULL;0;6
fwkSamplesCategoriesHistory;NULL;2025-10-22 12:14:39.077;NULL;0;6
FLT_TB_MachineryRequestTimeDTLHistory;NULL;2025-10-22 12:21:06.050;NULL;0;6
INV_TB_TermsAndConditionDTLHistory;NULL;2025-10-22 12:11:13.830;NULL;0;6
CFN_TB_PartyAddressTypeLinkHistory;NULL;2025-10-22 12:10:45.700;NULL;0;6
CLC_TB_CLCLabTestDTLHistory;NULL;2025-10-22 12:13:22.283;NULL;0;6
HRM_TB_QuestionBankHDRHistory;NULL;2025-10-22 12:13:18.153;NULL;0;6
HRM_TB_LeaveTravelAllowanceBillDTL;NULL;2025-10-22 12:18:58.457;NULL;0;6
CFN_TB_OutGrowerGeographicalUnitPropertyDTL;NULL;2025-10-22 12:14:58.670;NULL;0;6
HRM_TB_ResumeTrainingDTL;NULL;2025-10-22 12:08:56.663;NULL;0;6
FFB_TB_PipeLineDispatchHDRHistory;NULL;2025-10-22 12:21:11.470;NULL;0;6
INV_BARAGUD_StoresProcessDate;NULL;2025-10-22 12:20:56.253;NULL;0;6
CFN_TB_SPExportHdrHistory;NULL;2025-10-22 12:12:59.420;NULL;0;6
FFB_TB_Acknowledgement;NULL;2025-10-22 12:21:17.490;NULL;0;6
CFN_TB_TPHSectionDTL;NULL;2025-10-22 12:19:07.770;NULL;0;6
CLC_TB_CLCProcedureHDRHistory;NULL;2025-10-22 12:16:59.223;NULL;0;6
CFN_TB_AssetAncillaryDTL;NULL;2025-10-22 12:12:35.640;NULL;0;6
CFN_TB_MachineryStandardOperatingProcedureDTLHistory;NULL;2025-10-22 12:17:35.280;NULL;0;6
PRS_TB_DeductionRecoveryVRL;NULL;2025-10-22 12:16:10.610;NULL;0;6
CLC_TB_Medicine;NULL;2025-10-22 12:14:46.417;NULL;0;6
CFN_TB_AdministrativeUnitSettingHistory;NULL;2025-10-22 12:12:21.680;NULL;0;6
fwkSamplesShippers;NULL;2025-10-22 12:15:15.027;NULL;0;6
FFB_TB_SiloTank;NULL;2025-10-22 12:13:16.490;NULL;0;6
AGR_TB_CensusItemHistory;NULL;2025-10-22 12:16:01.597;NULL;0;6
HRM_TB_DeputationSettlement;NULL;2025-10-22 12:14:39.567;NULL;0;6
PRS_TB_TransportIncentiveDefinitionDTL;NULL;2025-10-22 12:16:07.720;NULL;0;6
CFN_TB_PrinterHDRHistory;NULL;2025-10-22 12:20:44.290;NULL;0;6
AGR_TB_LandSurveyBlockDTL;NULL;2025-10-22 12:20:38.837;NULL;0;6
CFN_TB_CurrencyDenominationHistory;NULL;2025-10-22 12:12:04.637;NULL;0;6
INV_TB_LPOAdditionalChargesDTLHistory;NULL;2025-10-22 12:08:58.370;NULL;0;6
AGR_TB_AnalysisHistory;NULL;2025-10-22 12:11:16.840;NULL;0;6
PRS_TB_LoanRequestVRLHistory;NULL;2025-10-22 12:21:12.170;NULL;0;6
HRM_TB_AppointmentHDR;NULL;2025-10-22 12:08:50.903;NULL;0;6
PRS_TB_BonusPaymentScheduleDTL;NULL;2025-10-22 12:12:23.773;NULL;0;6
HRM_TB_AreaOfEvaluation;NULL;2025-10-24 10:53:38.163;NULL;0;6
CLC_TB_CLCStockTransferReturnHDRHistory;NULL;2025-10-22 12:12:21.550;NULL;0;6
PRS_TB_QualityBonusHDR;2025-10-21 15:47:22.820;2025-10-22 12:10:50.087;NULL;0;6
AGR_TB_FertilizerChartHDR;NULL;2025-10-22 12:12:55.830;NULL;0;6
PRS_TB_ConfirmationExtendProbationHDR;NULL;2025-10-22 12:19:31.517;NULL;0;6
CFN_TB_SequenceCategoryDefinitionHistory;NULL;2025-10-22 12:17:34.850;NULL;0;6
tmpChkRoll;NULL;2025-10-22 12:10:53.330;NULL;0;6
CFN_TB_PrinterFeatureHistory;NULL;2025-10-22 12:16:45.790;NULL;0;6
CLC_TB_CLCStockTransferHDRHistory;NULL;2025-10-22 12:13:00.757;NULL;0;6
HRM_TB_InterviewScheduleHDRHistory;NULL;2025-10-22 12:17:34.720;NULL;0;6
ENG_TB_JobCardMandayDTL;NULL;2025-10-22 12:16:27.250;NULL;0;6
NUR_TB_ReasonHistory;NULL;2025-10-22 12:17:16.673;NULL;0;6
CLC_TB_FitnessTestEntryHDR;NULL;2025-10-22 12:10:26.190;NULL;0;6
CFN_TB_WorkPlaceLatitudeLongitudeDTL;NULL;2025-10-22 12:19:01.077;NULL;0;6
NUR_TB_GerminationHDRHistory;NULL;2025-10-22 12:12:34.697;NULL;0;6
ENG_TB_JobCardTaskDTL;NULL;2025-10-22 12:11:13.750;2025-09-30 16:45:51.460;0;6
NUR_TB_GerminationBed;NULL;2025-10-22 12:20:57.290;NULL;0;6
CFN_TB_SeasonDTL;NULL;2025-10-22 12:15:02.083;NULL;0;6
fwkCustomRulesHistory;NULL;2025-10-22 12:21:11.520;NULL;0;6
CFN_TB_OutGrowerAdministrativeUnitPropertyDTLHistory;NULL;2025-10-22 12:09:09.437;NULL;0;6
PRS_TB_Gratuity;NULL;2025-10-22 12:15:12.190;NULL;0;6
AGR_TB_AnalyticalTypeHDRHistory;NULL;2025-10-22 12:15:15.100;NULL;0;6
CFN_TB_PrinterHDR;NULL;2025-10-22 12:20:37.457;NULL;0;6
PRS_TB_ProcessStatusHistory;NULL;2025-10-22 12:10:13.907;NULL;0;6
AGR_TB_Analysis;NULL;2025-10-22 12:11:11.847;NULL;0;6
CLC_TB_DiseaseCategoryHistory;NULL;2025-10-22 12:11:17.277;NULL;0;6
INV_TB_InventoryPeriodHistory;NULL;2025-10-22 12:16:53.217;NULL;0;6
CFN_TB_DataImportFieldNameDTLHistory;NULL;2025-10-22 12:16:56.340;NULL;0;6
fwkSamplesOrdersHistory;NULL;2025-10-22 12:16:21.720;NULL;0;6
INV_TB_LPOAdditionalChargesDTL;NULL;2025-10-22 12:08:48.677;NULL;0;6
PRS_TB_OverTimeHistory;NULL;2025-10-22 12:16:11.767;NULL;0;6
GL_TB_VoucherBatch;NULL;2025-10-22 12:14:58.347;NULL;0;6
PRS_TB_LoanRequestVRL;NULL;2025-10-22 12:21:02.827;NULL;0;6
PRS_TB_TaskDefinitionHistory;NULL;2025-10-22 12:18:24.633;NULL;0;6
NUR_TB_GerminationHDR;NULL;2025-10-22 12:12:22.500;NULL;0;6
PRS_TB_HolidayEligibility;NULL;2025-10-22 12:17:12.260;NULL;0;6
CFN_TB_HolidayHDRHistory;NULL;2025-10-22 12:19:35.140;NULL;0;6
APAR_TB_PaymentCancellationDTLHistory;NULL;2025-10-22 12:16:50.940;NULL;0;6
HRM_TB_DocumentIssueReceiptDTLHistory;NULL;2025-10-22 12:19:34.797;NULL;0;6
INV_TB_ItemStockClosingDTLHistory;NULL;2025-10-22 12:12:56.847;NULL;0;6
HRM_TB_InterviewScheduleHDR;NULL;2025-10-22 12:17:30.203;NULL;0;6
NUR_TB_Reason;NULL;2025-10-22 12:16:59.270;NULL;0;6
TempEmployeeHdr;NULL;2025-10-22 12:09:14.623;NULL;0;6
CLC_TB_CLCAgeGroupHistory;NULL;2025-10-22 12:11:08.260;NULL;0;6
CLC_TB_DiseaseHistory;NULL;2025-10-22 12:16:30.330;NULL;0;6
CFN_TB_OutGrowerAdministrativeUnitPropertyDTL;NULL;2025-10-22 12:09:01.433;NULL;0;6
AGR_TB_AnalyticalTypeHDR;NULL;2025-10-22 12:15:08.147;NULL;0;6
FFB_TB_MachineryLogBreakdownHistory;NULL;2025-10-22 12:16:10.190;NULL;0;6
CLC_TB_CLCStockTransferHDR;NULL;2025-10-22 12:12:56.010;NULL;0;6
CFN_TB_SequenceCategoryDefinition;NULL;2025-10-22 12:17:30.460;NULL;0;6
HRM_TB_AreaHistory;NULL;2025-10-22 12:08:55.300;NULL;0;6
APAR_TB_ReceivableInvoiceHDRVRLHistory;NULL;2025-10-22 12:19:10.933;NULL;0;6
fwkModuleHandlers;NULL;2025-10-22 12:14:50.707;NULL;0;6
AGR_TB_Census;NULL;2025-10-22 12:16:14.710;NULL;0;6
CFN_TB_MasterType;2025-10-10 15:37:07.560;2025-10-24 11:03:25.607;NULL;10;6
NUR_TB_GerminationBedHistory;NULL;2025-10-22 12:21:02.497;NULL;0;6
UCNT_TB_WorkProgressCertificationDTL;NULL;2025-10-22 12:15:11.867;NULL;0;6
CFN_TB_PartyBankDTL;NULL;2025-10-22 12:11:29.300;NULL;0;6
HRM_TB_AppointmentHDRHistory;NULL;2025-10-22 12:08:58.453;NULL;0;6
FFB_TB_TestParameter;NULL;2025-10-22 12:13:27.890;NULL;0;6
BUD_TB_GeneralWorkSheetColumnValueDTL;2025-10-15 13:40:43.913;NULL;NULL;1;6
FLT_TB_AdvanceOrPaymentRequestHistory;NULL;2025-10-22 12:08:41.897;NULL;0;6
PRS_TB_AllocationAnalysisDTL;NULL;2025-10-22 12:19:59.840;NULL;0;6
AGR_TB_FertilizerChartImmatureOilPalmHDR;NULL;2025-10-22 12:10:44.043;NULL;0;6
UCNT_TB_ServiceWorkProgressDTL;NULL;2025-10-22 12:11:10.340;NULL;0;6
INV_TB_GoodsReturnAnnexureDTL;NULL;2025-10-22 12:17:16.737;NULL;0;6
HRM_TB_ActionDiscussionDTL;NULL;2025-10-22 12:20:43.700;NULL;0;6
CFN_TB_SeasonDTLHistory;NULL;2025-10-22 12:15:10.473;NULL;0;6
PRS_TB_ResultProfitBonus;NULL;2025-10-22 12:15:20.037;2025-10-21 15:26:56.340;0;6
fwkModuleHandlersHistory;NULL;2025-10-22 12:14:58.390;NULL;0;6
AGR_TB_PestDiseaseTreatmentAreaTypeInfectionLevelAlternativeChemicalDTL;NULL;2025-10-22 12:21:17.957;NULL;0;6
PRS_TB_LevelHistory;NULL;2025-10-22 12:16:59.310;NULL;0;6
AGR_TB_FruitSettingScore;NULL;2025-10-22 12:16:57.080;NULL;0;6
AGR_TB_CensusHistory;NULL;2025-10-22 12:16:21.810;NULL;0;6
AGR_TB_LandSurveyBlockDTLHistory;NULL;2025-10-22 12:20:56.223;NULL;0;6
fwkRptColDataTypes;NULL;2025-10-22 12:20:36.460;NULL;0;6
PRS_TB_LoanHeadHistory;NULL;2025-10-22 12:21:06.570;NULL;0;6
AGR_TB_AGRTestParameterStandardSpecification;NULL;2025-10-22 12:18:45.840;NULL;0;6
CFN_TB_OP_AverageBunchWeightRangeDTLHistory;NULL;2025-10-22 12:09:59.777;NULL;0;6
FFB_TB_MachineParamTrnDTL;NULL;2025-10-22 12:08:56.983;NULL;0;6
HRM_TB_ResumeExperienceDTL;NULL;2025-10-22 12:09:30.430;NULL;0;6
INV_TB_GRNAdditionalChargesDTL;NULL;2025-10-22 12:11:17.303;NULL;0;6
PRS_TB_ProfitBonusStarRate;NULL;2025-10-22 12:21:21.207;NULL;0;6
ENG_TB_JobItemHDRHistory;NULL;2025-10-22 12:10:44.960;NULL;0;6
WBR_TB_WeighbridgeCalibration;NULL;2025-10-22 12:20:03.003;NULL;0;6
NUR_TB_NurseryIssueHDRHistory;NULL;2025-10-22 12:16:07.633;NULL;0;6
AGR_TB_PestDiseaseHistory;NULL;2025-10-22 12:09:01.803;NULL;1;6
FFB_TB_TestParameterHistory;NULL;2025-10-22 12:13:29.007;NULL;0;6
INV_TB_GoodsReturnAdditionalChargesDTL;NULL;2025-10-22 12:09:59.980;NULL;0;6
CFN_TB_SeasonHDR;NULL;2025-10-22 12:08:56.993;NULL;0;6
AGR_TB_FertilizerChartImmatureOilPalmHDRHistory;NULL;2025-10-22 12:10:49.760;NULL;0;6
HRM_TB_AppointmentTrainingAttendedDTL;NULL;2025-10-22 12:09:10.437;NULL;0;6
HRM_TB_ResumeExperienceDTLHistory;NULL;2025-10-22 12:09:59.890;NULL;0;6
AGR_TB_StimulationBlockChemicalDTL;NULL;2025-10-22 12:19:29.737;NULL;0;6
HRM_TB_InterviewPanelPostDTL;NULL;2025-10-24 10:47:36.333;NULL;0;6
PRS_TB_EmployeeVehicleAllocationDTLHistory;NULL;2025-10-22 12:15:01.850;NULL;0;6
HRM_TB_RetirementBenefitsHDR;NULL;2025-10-22 12:16:44.753;NULL;0;6
BUD_TB_TransportWorkSheetColumnBudgetInputDTL;NULL;2025-10-22 12:08:47.947;NULL;1;6
INV_TB_GRNAdditionalChargesDTLHistory;NULL;2025-10-22 12:11:28.383;NULL;0;6
WBR_TB_WeighbridgeCalibrationHistory;NULL;2025-10-22 12:20:16.317;NULL;0;6
PRS_TB_ProfitBonusStarRateHistory;NULL;2025-10-22 12:21:26.730;NULL;0;6
FFB_TB_MachineParamTrnDTLHistory;NULL;2025-10-22 12:09:01.837;NULL;0;6
CLC_TB_FitnessTestEntryHDRHistory;NULL;2025-10-22 12:10:38.830;NULL;0;6
UMIS_TB_VoucherAnalysisSummary;NULL;2025-10-22 12:11:23.933;NULL;0;6
PRS_TB_ResultSalaryComponentHDR;NULL;2025-10-21 15:47:19.133;NULL;0;6
PRS_RPT_FilteredEmployeeHDR;NULL;2025-10-22 12:18:58.380;NULL;0;6
NUR_TB_NurseryBedHistory;NULL;2025-10-22 12:12:04.863;NULL;0;6
PRS_TB_ConfirmationExtendProbationHDRHistory;NULL;2025-10-22 12:19:36.437;NULL;0;6
CFN_TB_CompanyPropertyDTLHistory;NULL;2025-10-22 12:18:45.990;NULL;0;6
HRM_TB_ComplaintsAndSuggestionHDR;NULL;2025-10-22 12:20:15.840;NULL;0;6
sslCustomers;NULL;2025-10-22 12:21:12.273;NULL;0;6
CFN_TB_GeographicalUnitPropertyDTLHistory;NULL;2025-10-22 12:10:31.830;NULL;0;6
AGR_TB_FertilizerChartHDRHistory;NULL;2025-10-22 12:13:00.337;NULL;0;6
AGR_TB_ABWDeterminationHistory;NULL;2025-10-22 12:17:30.170;NULL;0;6
fwkJobSchedulerLog;NULL;2025-10-22 12:08:58.360;NULL;0;6
CFN_TB_PrinterEscapeSequenceDTL;NULL;2025-10-22 12:20:19.120;NULL;0;6
AGR_TB_FruitSettingScoreHistory;NULL;2025-10-22 12:17:12.570;NULL;0;6
HRM_TB_ComplaintsAndSuggestionHDRHistory;NULL;2025-10-22 12:20:38.403;NULL;0;6
UMIS_TB_SummarySPsExecutionLogHDR;NULL;2025-10-22 12:21:01.090;NULL;0;6
PRS_TB_HarvestTaskDefinitionDTLHistory;NULL;2025-10-22 12:16:30.447;NULL;0;6
sslCustomersHistory;NULL;2025-10-22 12:21:21.277;NULL;0;6
GL_TB_PaymentRequestDTL;NULL;2025-10-22 12:15:49.853;NULL;0;6
PRS_TB_TappingSystemHistory;NULL;2025-10-22 12:21:05.223;NULL;0;6
BUD_TB_TransportWorksheetRateHDR;NULL;2025-10-22 12:14:51.183;NULL;1;6
HRM_TB_RetirementBenefitsHDRHistory;NULL;2025-10-22 12:16:51.933;NULL;0;6
CFN_TB_PrinterEscapeSequenceDTLHistory;NULL;2025-10-22 12:20:38.553;NULL;0;6
FFB_TB_TankCalibration;NULL;2025-10-22 12:20:03.100;NULL;0;6
HRM_TB_InterviewPanelHDR;NULL;2025-10-24 10:46:01.533;NULL;0;6
ENG_TB_MachineryBreakdown;NULL;2025-10-22 12:19:31.500;NULL;0;6
AGR_TB_StimulationBlockChemicalDTLHistory;NULL;2025-10-22 12:19:34.900;NULL;0;6
fwkAuditTrailLogHistory;NULL;2025-10-22 12:11:34.787;NULL;1;6
